SquareFeet,Bedrooms,Bathrooms,Neighborhood_Category,YearBuilt,Price
0.52,0.33,0,1,0.66,268554.362
0.38,1,1,0,0.34,215443.5628
0.1,0.67,1,1,0.32,230508.7728
0.45,0.67,1,0,0.35,174729.0084
0.89,0,1,1,0.2,324601.5742
0.02,0.67,0.5,1,0.48,95199.11909
0.59,0.67,1,1,0.89,318299.2268
0.53,0.67,0,1,0.08,220144.6795
0.78,0,0.5,0,0.75,254471.5828
0.84,1,0,1,0.83,288460.9902
0.44,0.67,0,0,0.06,271316.6053
0.93,0.33,0,0,0.04,332933.1068
0.41,0.67,1,0.5,0.14,308437.3918
0.45,0.67,0,0,0.39,166523.4746
0.85,1,0,0.5,0.1,292067.122
0.2,0.33,0,0,0.68,182033.9446
0.74,0,1,1,0.59,254460.7371
0.91,0.67,0,0,0.24,295918.1853
0.62,0.67,1,1,0.79,276472.7853
0.32,0.67,0.5,0.5,0.68,199876.7199
0.55,0.67,0,0.5,0.24,291516.8693
0.92,0.33,1,0,0.32,374490.5316
0.42,1,0.5,0.5,0.48,302745.1729
0.3,1,0,0.5,0.86,183669.899
0.31,0.67,0.5,1,0.62,161644.21
0.82,0,0,1,0.39,310481.482
0.98,0.33,0,1,0.9,341156.0575
0.47,0.33,0.5,0,0.23,200557.1007
0.92,0,0.5,0.5,0.89,237215.6429
0.44,0.67,1,1,0.76,263462.3206
0.73,0.67,0,1,0.93,365270.583
0.21,0.67,0.5,0,0.51,180322.2348
0.19,0,1,1,0.77,215098.793
0.63,0.33,0,0.5,0.3,275354.1258
0.5,1,0,1,0.79,203654.6559
0.43,0.67,0.5,0,0.86,248176.4678
0.31,0,0.5,0.5,0.01,170818.4206
0.04,0,0.5,1,0.45,149075.0967
0.19,0.67,0,0.5,0.62,126874.833
1,0,0.5,0.5,0.42,321431.8899
0.58,0.67,0.5,0.5,0.82,296667.7125
0.5,0.67,1,0,0.15,282230.0495
0.32,0.67,0.5,0.5,0.23,240292.2408
0.77,0.33,1,0,0.92,152086.4665
0.63,0,0.5,1,0.45,166253.6409
0.76,1,0.5,0.5,0.2,298281.4336
0.21,0.33,1,0,0.15,177242.6833
0.6,0.67,0,0,0.61,228524.6359
0.61,0,0,1,0.72,172391.5408
0.44,1,0,1,0.06,185500.4329
0.83,0.67,1,0.5,0.92,344886.7139
0.03,0,0.5,0,0.62,100820.32
0.49,0.67,1,0,0.73,173296.0763
0.51,1,0,0,0.38,227547.1935
0.98,0,1,1,0.28,260785.6657
0.95,1,1,0.5,0.18,303936.4085
0.34,0.67,0,0,0,212224.5055
0.09,0.67,0.5,0.5,0.3,142542.2132
0.15,1,0.5,0,0.04,113509.1896
0.19,0.33,0,0.5,0.1,75536.37645
0.54,0.33,0.5,0,0.92,214113.4512
0.54,0,0,1,0.21,309772.5471
0.97,0,0.5,0,0.21,286799.4809
0.9,0.33,0,1,0.61,279010.5243
0.63,1,1,0.5,0.49,268303.0037
0.59,0.67,1,0,0.68,257632.1239
0.4,0.67,1,1,0.82,216807.4378
0.7,0,0,0.5,0.15,274991.3739
0.01,0,1,1,0.89,140208.7101
0.09,0.67,1,0.5,0.61,145495.9713
0.78,0.33,0.5,0,0.35,241257.8724
0.71,0,1,1,0.82,325409.7939
0.75,0.67,0,0,0.08,220612.803
0.95,0,0,0,0.83,230288.9827
0.06,0.33,1,0,1,140730.0767
0.62,1,0.5,0.5,0.42,310900.9475
0.44,0,1,0.5,1,255876.04
0.63,0.67,0,0,0.51,279575.2019
0.21,0.33,1,0,0.86,261468.1596
0.18,0.67,0.5,0,0.63,91307.65034
0.37,0.33,1,1,0.92,220664.6583
0.37,1,0,1,0.96,157746.8429
0.67,1,0,0.5,0.03,259453.9545
0.81,0.67,0.5,0.5,0.65,261873.0175
0.51,1,0.5,1,0.41,258461.4449
0.24,0,0.5,0.5,0.68,169746.6111
0.49,0.33,0,0.5,0.89,279314.6
0.55,0.33,1,1,0.62,285644.9537
0.02,0.33,0.5,0.5,0.66,234215.4149
0.08,1,0.5,1,0.44,186615.5625
0.47,1,1,0,0.23,189066.5118
0.78,0,1,0.5,0.48,358236.3062
0.97,1,0.5,0,0.21,265742.7593
0.46,0.33,1,0.5,0.96,302148.1451
0.05,0,0.5,0,0.73,221122.3401
0.71,0,0.5,1,0.44,325300.4309
0.95,0.33,0.5,0.5,0.93,351404.8414
0.09,0.67,1,1,0.35,134948.3693
0.07,1,0.5,0.5,0.82,238445.8702
0.06,1,1,0,0.28,138897.1917
0.06,0.33,0,1,0.14,82084.68165
0.51,0.67,1,0.5,0.92,257738.3364
0.51,1,1,1,0.92,247716.488
0.58,0.67,0,1,0.04,135776.2784
0.03,0.33,0,1,0.37,106780.9497
0.94,0.33,0.5,0,0.85,262540.7588
0.41,0.67,0,0,0.93,224626.7424
0.88,0.33,1,0.5,0.49,224082.635
0.96,0.33,0.5,1,0.34,300741.7879
0.45,0,0.5,1,0.69,186950.3964
0.82,0.67,0,0.5,0.56,212056.5335
0.84,1,0,0,0.85,351671.9498
0.96,1,0,0.5,0.45,324708.2318
0.78,0,0.5,0.5,0.96,340818.4034
0.65,0.33,0.5,1,0.69,246746.2227
0.51,0.33,0,1,0.04,280311.192
0.57,0,0.5,0.5,0.49,294582.2978
0.84,0,0.5,1,0.54,288472.217
0.11,0.33,0.5,0,0.32,152487.3384
0.08,0.67,0.5,0.5,0.39,168717.4523
0.66,0,0.5,1,0.27,194871.8502
0.89,0.67,1,0,0.59,267248.2916
0.9,1,0.5,0,0.14,301011.3958
0.09,0.33,0,1,0.48,143360.1393
0.51,0.67,0.5,1,0.14,303614.4462
0.44,0.67,0.5,0.5,0.07,184084.6779
0.28,0.33,0,0,0.54,152812.773
0.62,0.33,1,0.5,0.46,284537.3685
0.59,1,0,0.5,0.14,286779.9533
0.58,0.33,0,0,0.31,259370.8016
0.7,0.67,0,0,0.96,179711.2287
0.58,0,0.5,1,0.07,198385.5486
0.69,0.33,0.5,0.5,0.96,260472.0483
0.07,0.33,0.5,0,0.54,107779.9267
0.65,0,0,0,0.68,269364.2752
0.75,0.33,0.5,0,0.79,254076.0043
0.62,0.33,1,1,0.21,212517.9485
0.22,0,0.5,1,0.35,168837.5671
0.37,0.67,0.5,0,0.68,167090.2159
0.58,1,0,0,0.52,193536.5524
0.93,1,1,0,0.44,261960.4271
0.65,1,1,0.5,0.17,260014.7355
0.89,0.67,1,1,0.9,310921.831
0.03,1,0.5,1,0.83,139791.1787
0.82,0.67,1,0,0.83,249039.1218
0.42,0.33,0,0.5,0.77,134196.0057
0.7,1,1,0.5,0.2,302027.9739
0.2,0,0.5,1,0.13,224813.2855
0.44,0.67,1,0.5,0.89,201042.9782
0.86,1,1,1,0.01,299841.8246
0.57,0,0,0,0.97,142425.4322
0.76,1,1,0.5,0.62,235317.2593
0.31,0.67,0.5,0,0.83,256815.4801
0.17,0.67,0.5,0,0.2,158359.5764
0.42,0.33,1,0,1,198351.4656
0.8,0.67,0,1,0.8,329404.4937
0.14,1,0,0,0.82,270307.7893
0.06,0.67,0.5,1,0.49,207968.5517
0.96,0,0,0,0.46,265866.221
0.16,0.33,1,0,0.97,186299.7985
0.48,0.33,0,1,0.34,225910.5414
0.81,0.67,0,0.5,0.76,299334.9956
0.87,1,0.5,1,0.83,300803.6574
0.04,0.33,1,0.5,0.32,131406.3487
0.17,1,0.5,0.5,0.04,181837.2964
0.56,1,0,1,0.28,290786.0204
0.66,0,0.5,0.5,0.28,228547.8787
0.09,0.33,0,0,0.21,87674.0489
0.88,0.67,0.5,0,0.06,301050.5879
0.44,1,0,1,0.25,164620.3204
0.55,0.33,0.5,1,0.59,197279.551
0.07,0.33,0,0.5,0.61,95283.09495
0.47,1,1,0.5,0.41,117075.181
0.52,0.67,0.5,0.5,0.66,264729.863
0.09,0.33,0,0,0.48,178383.8121
0.53,0.33,0,1,0.79,229571.0907
0.75,0.67,1,0.5,0.03,318969.5539
0.05,1,0,0,0.73,97375.82199
0.65,1,0.5,0.5,0.61,165632.3992
0.02,1,1,0,0.14,215090.6672
0.34,1,0.5,0,0.85,188717.3685
0.8,0.67,0.5,1,0.72,297456.2995
0.69,0,0,1,0.75,216608.0485
0.87,0.67,0,0.5,0.03,219594.6109
0.58,0.67,0.5,0.5,0.58,171177.4093
0.38,1,0,1,0.54,220148.4408
0.19,0.33,0.5,1,0.48,202402.7121
0.85,0.67,0,0,0.23,249220.628
0.48,1,0.5,0.5,0.11,295556.1526
0.65,0.33,0,0.5,0.83,165784.5263
0.59,0.67,1,0,1,137307.4852
0.19,0,0.5,0.5,0.21,173109.1275
0.27,0,0,0.5,0.44,159820.7829
0.1,1,1,0.5,0.93,186948.4278
0.14,0.33,0.5,0,0.24,166040.6489
0.25,0.33,1,1,1,49305.7081
0.23,1,1,0.5,0.82,242501.5919
0.02,1,1,0.5,0.01,165742.4574
0.48,0.33,1,0.5,0.93,227684.5681
0.86,0,0.5,0,0.2,370389.5975
0.49,0,0.5,0.5,0.54,176973.6996
0.27,0.67,0.5,0.5,0.77,226975.808
0.5,0.67,0,0,0.96,209458.4341
0.31,0.33,1,0,1,158437.2786
0.56,0,0,0.5,0.9,191981.2248
0.94,0.67,1,1,0.15,351001.7385
0.74,0,0,0,0.54,306450.7573
0.17,0,0,1,0.54,220205.3125
0.54,0.33,0.5,1,0.08,138935.595
0.76,0,1,0.5,0.76,268433.4768
0.83,0.33,0.5,1,0.07,242130.4594
0.94,0.67,0,1,0.14,293965.3903
0.94,1,0,0.5,0.08,335727.091
0.9,0,0.5,0,0.13,172416.7523
0,1,0.5,0,0.49,162348.4428
0.85,1,0.5,1,0.99,186966.6496
0.14,0.33,0.5,0,0.1,180019.7754
0.66,0,0.5,0.5,0.42,196999.415
0.04,0,1,0.5,0.48,102686.6885
0.58,0.67,1,1,0.58,275317.2202
0.94,1,0.5,0.5,0.24,290756.8174
0.38,1,1,0.5,0.86,261100.3499
0.49,0.33,1,0.5,0.28,214068.52
0.84,0,0,0.5,0.28,327171.3395
0.5,0,1,1,0.37,182621.4626
0.71,1,1,0.5,0.13,256972.0376
0.1,0.67,0,0,0.48,108024.6045
0.13,1,0.5,0.5,0.39,171325.2389
0.46,0,1,1,0.9,253155.8067
0.13,0.33,0,1,0.51,144654.3174
0.39,0.33,0.5,0,0.01,92147.25033
0.25,0.33,1,0.5,0.3,228520.4705
0.79,0,1,1,0.9,244821.2069
0.1,0,1,0.5,0.59,92506.98303
0.88,0.33,0,0,0.24,354966.3321
0.69,0,0.5,0.5,0.55,250751.1287
0.03,0.67,0.5,1,0.54,116518.7546
0.81,0.33,1,0,0.18,301972.3909
0.69,0.67,0,0.5,0.32,267320.1629
0.87,0.67,0.5,1,0.75,290111.5518
0.77,0,0.5,0,0.68,246342.7554
0.18,0,0.5,0,0.48,118443.1495
0.02,0.33,0,0,0.83,53323.08068
0.41,0,1,0,0.34,194655.2711
0.7,0.67,0.5,0.5,0.23,306067.2143
0.39,0,0,1,0.31,176164.8787
0.72,0.33,1,1,0.73,258227.3236
0.39,1,1,1,0.69,260998.1349
0.07,1,0,0,0.52,142946.6232
0.64,0,1,1,0.76,261521.3012
0.4,1,1,1,0.92,297444.026
0.97,0.67,0,1,0.07,384425.5576
0.02,1,1,0,0.61,239376.6328
0.98,1,0,0,1,377146.2656
0.02,0.67,0.5,1,0.04,125415.8325
0.46,0.33,0,1,0.92,227758.8723
0.83,1,0.5,0,0.89,295052.0308
0.53,1,0.5,1,0.66,191764.4614
0.84,1,0.5,0,0.03,287566.609
0.28,0.33,0,1,0.44,202686.4016
0.15,0,0,0.5,0.37,87075.29317
0.14,0,0,0.5,0.61,144349.9115
0.39,0.33,0.5,0,0.8,166873.3099
0.13,0.67,1,0,0.87,178871.1513
0.96,0,1,0.5,0.35,261233.291
0.4,0.33,0,0.5,0.01,193721.3623
0.54,0.33,1,1,0.75,125127.6228
0.79,0.67,0.5,0.5,0.59,227762.6206
1,0.33,0.5,0.5,0.76,315105.1083
0.99,0,1,1,0.01,302964.8891
0.29,0,1,0.5,0.56,134741.7743
0.63,0.33,0.5,0,0.35,265513.2731
0.47,0.33,0,1,0.92,155289.0527
0.9,0.67,0,0.5,0.2,266683.0113
0.89,0.67,1,0,0.9,322498.0428
0.18,1,1,0,0.44,130483.525
0.91,0.33,0,0.5,0.69,433298.5045
0.48,1,1,0,0.25,213861.5338
1,1,1,0,0.18,361892.4919
0.94,1,1,1,0.85,237737.793
0.04,1,0.5,0.5,0.87,180896.1393
0.42,0,0,0.5,0.75,149537.6037
0.21,0.67,1,0,0.66,161708.83
0.31,0.33,1,0,1,229131.2395
0.54,0.67,1,1,0.15,223199.0333
0.31,0.67,1,0.5,0.2,135590.7639
0.74,0.67,1,1,0.69,272024.168
0.71,0.67,1,1,0.83,217291.2022
0.83,0.67,0.5,0.5,0.61,275600.5759
0.26,0.67,0.5,0.5,0.46,186412.2262
0.66,0,0.5,0.5,0.07,273343.0981
0.1,0.67,0.5,0,0.37,178702.6568
0.87,0.33,1,1,0.79,274326.7966
0.04,0.33,1,0,0.37,44859.51229
0.79,1,1,0,0.85,196062.7944
0.81,1,0.5,0.5,0.52,308175.6398
0.44,0.67,0.5,0.5,0.72,176159.8924
0.77,1,0.5,0.5,0.66,265836.174
0.88,1,0,1,0.51,204975.7151
0.66,0.67,1,0.5,0.79,261288.2474
0.47,1,0.5,0,0.62,204052.2424
0.01,0.33,0.5,1,0.11,82287.52328
0.41,0.67,1,0,0.42,229355.5037
0.8,0.33,0,0.5,0.83,208097.1694
0.22,0.33,0.5,0,0.04,188641.9262
0.53,0,0,1,0.69,123062.2219
0.55,0,0.5,0.5,0.45,324874.3528
0.7,1,0.5,0,0,270167.6624
0.11,0.33,1,0,0.21,260066.5757
0.1,1,0,0.5,0.01,68936.15641
0.36,0.67,0.5,0,0.72,182606.1211
0.05,0.33,1,1,0.07,193302.0909
0.48,1,0.5,1,0.68,263576.7929
0.14,0.33,1,1,0.15,180633.0552
0.47,1,0.5,1,1,216401.5082
0.98,0.67,1,0.5,0.76,291571.6027
0.81,0,0.5,0.5,0.56,288453.3885
0.62,0.33,1,0,0,248703.0916
0.37,1,1,1,0,223358.9628
0.89,0,0,1,0.89,347091.1783
0.57,0.67,1,1,0.59,230950.2128
0.47,0,0,0,0.07,183944.8295
0.3,0.67,1,0,0.01,124359.07
0.68,1,1,0.5,0.03,188466.7925
0.91,0.67,1,0,0.61,250917.5517
0.65,0,1,1,0.24,299861.8047
0.25,1,0,0.5,0.87,238908.2071
0.01,1,1,1,0.8,69422.21473
0.6,0.33,1,1,0.28,217687.4103
0.75,1,1,1,0.32,303139.1702
0.82,1,1,0.5,0.86,319473.1982
0.4,1,1,0.5,0.97,264898.5981
0.38,0.33,1,0.5,0.23,242097.9339
0.93,0.67,0.5,0.5,0.89,295758.4858
0.58,0,0,0,0.51,164076.4373
0.74,1,0,1,0.92,332336.3031
0.46,0,1,1,0.83,290269.0601
0.15,0,0.5,0.5,0.2,161995.6456
0.75,1,0.5,1,0.99,295436.9222
0.35,0,0,0,0.49,104033.3633
0.94,0.67,0.5,0.5,0.65,356592.2599
0.41,0,0.5,0,0.66,243973.1428
0.4,0,0,0,0.77,330211.9597
0.19,0.33,0,0,0.96,168920.3611
0.75,0.67,0,0,0.69,220567.7534
0.46,0,1,1,0.63,137001.6096
0.48,1,0,0,0.41,211029.1615
0.73,0,0,1,0.41,201605.854
0.42,1,0.5,0.5,0.08,171370.3583
0.47,0.67,0.5,0.5,0.69,157235.0742
0.87,0.67,0,1,0.7,282681.0243
0.22,0.33,0,0,0.23,154295.7009
0.74,1,0.5,0,0.06,408553.1052
0.64,1,0,0,0.89,270864.0045
0.07,0.67,1,1,0.11,204510.8045
0.2,1,0,0,0.82,166135.9352
0.96,1,0.5,1,0.9,296920.0156
0.41,0,1,1,0.25,196596.5082
0.11,0.33,0,0.5,0.45,127928.6608
0.37,0,0.5,0.5,0.69,263883.0983
0.94,0.67,0.5,0.5,0.82,339323.6352
0.6,1,0.5,0.5,0.24,316466.2592
0.69,1,0.5,1,1,341480.9755
0.92,0.67,1,0.5,0.01,288595.5084
0.5,1,0,0,0.97,300111.7371
0.61,0.67,0,1,0.52,112758.3698
0.06,0.33,0,1,0.39,2360.27445
0.6,1,0,0.5,0.04,234428.3648
0.61,0,0.5,1,0.63,165424.1711
0.96,0,1,0,0.83,311928.6658
0.55,0.33,0.5,0,0.08,138162.499
0.3,0.67,1,0.5,0.61,143161.0718
0.45,1,0,1,0.9,207945.1948
0.24,1,0.5,1,0.76,193509.3373
0.71,0,0.5,0,0.23,324507.0664
0.97,0.67,0,0,0.58,285641.6668
0.28,0.67,1,0,0.82,215983.7994
0.83,1,1,1,0.55,287302.7174
0.99,1,1,0.5,0.82,376962.2888
0.52,0,0.5,0,0.85,177121.0801
0,0.67,0.5,0,0.61,148527.4575
0.75,1,0.5,0,0.1,228922.2906
0.92,1,1,0.5,0.73,321585.9548
0.33,0,0.5,1,0.52,142825.491
0.03,0,1,0,0.59,145986.5746
0.35,1,0,0.5,0.27,221955.0199
0.56,0.33,0.5,0,0.44,227491.6097
0.78,0,0.5,1,0.23,312443.5582
0.67,1,0,0.5,0.7,315538.5443
0.05,0.33,0,1,0.41,86630.05433
0.54,1,1,1,0.7,253969.5995
0.94,0.67,0,0,0.66,387646.0689
0.57,0.33,0.5,0.5,0.28,187498.5678
0.04,0.67,0,1,0.31,131435.3981
0.49,1,0,0,0.35,249876.5385
0.33,0.33,0.5,0,0.17,107796.3876
0.33,0.67,1,0.5,0.93,297594.5542
0.46,0,0.5,0,0.9,165780.0096
0.19,0.33,0.5,0,0.69,131704.117
0.19,0,0,1,0.27,141967.4225
0.03,0,0,1,0.25,69015.91658
0.87,0.67,0.5,1,0.9,324553.4684
0.02,1,0,0,0.54,199610.9702
0.41,0.67,1,0.5,0.31,243533.8651
0.05,1,0,0,0.34,159869.4587
0.02,0.67,1,0.5,0.62,174821.5556
0.52,0.67,0.5,0.5,0.55,205918.486
0.45,0.33,0,0.5,0.58,178080.4554
0.82,1,0,1,0.49,371990.8261
0.31,0,1,1,0.51,218895.1857
0.05,1,1,0.5,0.21,73985.06212
0.94,1,0.5,0,0.85,405110.5323
0.37,0.67,0.5,0,0.48,272173.2326
0.02,0,0.5,1,0.44,154867.9152
0.1,0.33,0.5,0.5,0.79,208307.7843
0.3,0.67,1,0,0.79,264461.5135
0.3,0.33,0,0.5,0.01,177539.3963
0.85,0.33,0,0,0.32,338538.0874
0.24,1,0.5,0.5,0.46,314052.3692
0.83,0,0,0.5,0.39,250047.5302
0.05,1,0.5,0,0.86,132689.2187
0.79,0,0,0,0.42,214759.0687
0.11,0.33,0,0.5,0.86,129629.5137
0.81,1,0,0,0.52,359180.9313
0.86,0.33,0,0.5,0.8,242983.7054
0.2,0.67,1,1,0.59,219279.2118
0.79,0,0,0.5,0.07,347968.2066
0.39,0.33,1,0,0.24,103690.2084
0.32,0.33,1,0,0.62,153227.7571
0.04,0,1,0,0.08,202535.301
0.05,0.33,0,1,0.77,152741.3153
0.13,0.67,0.5,1,0.39,105730.0084
0.18,0.33,0.5,0.5,0.04,136810.6733
0.26,0.33,1,0,0.39,193748.7936
0.91,0,1,0.5,0.21,353669.0394
0.34,0,0,0.5,0.83,284401.106
0.08,0.67,0.5,0,0.87,134498.4404
0.23,0.33,1,0,0.21,207169.3257
0.41,1,0.5,0,0.69,203385.7398
0.79,0.67,0.5,1,0.06,298185.5163
0.27,1,0,0.5,0.24,228223.7123
0.99,0.33,1,0.5,0.9,284110.4449
0.61,0.33,0,1,0.58,273904.0057
0.95,0,0.5,1,0.59,235838.6168
0.89,0.67,0.5,0.5,0.97,333867.8603
0.03,1,1,1,0.94,250875.3733
0.24,0.33,1,1,0.04,177125.0092
0.78,0.33,0,0,0,206997.1306
0.71,0,0,0.5,0.03,199807.0633
0.05,0,0,0,0.83,159473.5586
0.33,0,1,1,0.8,79250.07434
0.92,0.67,1,0,0.72,287182.3451
0.18,0.67,1,0.5,0.08,174401.9918
0.88,0.33,0.5,0.5,0.31,418717.4064
0.82,1,0,0.5,0.9,406220.1853
0.89,0.67,0,1,0.79,302531.2492
0.36,0,1,0,0.92,143904.2562
0.58,0,1,1,0,298335.5385
0.1,0.67,0,0,0.01,128464.4355
0.41,0.33,0.5,1,0.44,216226.2991
0.67,0.33,0,1,0.21,285050.6759
0.91,0.33,1,0.5,0.59,372121.6931
0.68,0.33,0,0,0.51,261869.9
0.64,0,0,0,0.41,279129.8576
0.11,0.67,0,0,0,114763.5848
0.86,0,0.5,0.5,0.39,245068.5985
0.28,1,1,1,0.63,177150.0652
0.73,0.33,0,0,0.24,225813.32
0.4,0.33,0.5,0,0.52,243924.13
0.74,1,0,0,0.14,394545.5152
0.35,1,0.5,1,0.24,194741.3923
0.25,0,1,0,0.35,166660.8035
0.23,1,1,0,0.73,268404.3438
0.99,0.33,0.5,1,0.85,439005.6344
0.86,1,0.5,0,0.31,245428.1496
0.9,0,0,0.5,0.48,232586.1919
0.18,1,0.5,1,0.13,202148.7838
0.9,1,1,0.5,0.8,318762.9238
0.97,0,1,0,0.31,372312.483
0.63,0,1,0.5,0.63,284096.9669
0.31,0,1,1,0.79,181066.1866
0.8,0.33,1,1,0.8,300864.599
0.46,0.33,1,1,0.24,249264.5746
0.28,1,1,1,0.44,141476.1195
0.41,0.33,0,0,0.08,205523.7166
0.48,0.67,1,0,0.61,193818.0264
0.33,0,0.5,1,0.45,172016.1016
0.38,0.67,0.5,0,0.18,238978.0968
0.94,0,0,0.5,0.01,260523.8387
0.71,1,1,0.5,0.73,274510.1138
0.71,0,1,1,0.37,216415.2574
0.83,0.33,1,0.5,0.99,269053.2186
0.55,1,1,0.5,0.97,313175.8213
0.56,0,1,0.5,0.03,225049.125
0.19,1,1,1,0.63,160418.5313
0.82,1,0,0.5,0.46,192314.0355
0.95,1,0,1,0.55,270654.7298
0.7,0.67,0.5,0,0.75,224573.9333
0.65,0.33,0.5,0.5,0.82,305267.8078
0.64,1,0.5,0.5,0.72,249360.0141
0.93,0.33,1,0,0.69,236500.5505
0.15,0,0,0,0.49,124999.9146
0.83,1,0,1,0.03,377078.8408
0.09,0.33,1,0.5,0.61,147644.0719
0.11,1,1,0,0.93,97952.30944
0.17,0.67,0,0.5,0.93,153315.6831
0.82,0,0.5,0,0.61,269349.9746
0.68,0.67,0.5,0.5,0.38,278131.3854
0.96,1,0.5,0,0.38,333444.099
0.99,0.33,0.5,0,0.35,281646.0802
0.63,1,0.5,0,0.21,286313.1418
0.82,1,0.5,0,0.14,366198.2933
0.51,1,0,0.5,0.44,312347.4529
0.86,0.67,1,0,0.35,254988.3839
0.17,0.67,0,0.5,0.08,164384.5634
0.99,0.33,0,0.5,0.63,285471.8232
0.23,0,1,0,0.48,100154.6421
0.22,0,0.5,0,0.62,136644.1219
0.38,0.33,0.5,0,0.46,254655.3548
0.81,1,1,0.5,0.38,250481.4817
0.26,0,0,0.5,0.82,179512.1561
0.55,0.67,1,0,0.96,297224.4465
0.69,0.33,0,1,0.23,258124.347
0.14,0.33,1,0.5,0.34,139839.8538
0,1,1,0.5,0.17,199136.9952
0.04,0,0,0,0.1,76147.20721
0.5,0,0.5,1,0.07,242232.5494
0.14,1,0,0,0.32,156277.2682
0.71,0.33,0,1,0.76,255909.4361
0.04,0.33,0.5,0.5,0.2,126577.4891
0.73,0.33,0.5,1,0.44,303655.2597
0.57,0.33,0.5,0,0.89,258419.3263
0.7,0.67,0,0.5,0.73,271399.6019
0.4,0.67,1,0,0.62,217854.4364
0.58,0.33,0.5,0,0.45,293542.6378
0.08,0.33,1,0,0.35,130217.2309
0.21,0.33,0,1,0.59,99689.6772
0.74,0.67,0.5,0,0.49,358543.0868
0.72,1,0,1,0.14,279869.8869
0.7,0,1,0.5,0.49,276529.2718
0.57,0.67,0,1,0.38,263315.8618
0.42,0.33,0.5,0,0.18,259752.1831
0.87,0.33,0.5,0.5,0.42,230986.3146
0.02,0.33,0,0,0.75,160899.4323
0.56,0.33,1,0.5,0.92,232398.2183
0.51,1,0,0.5,0.61,213038.57
0.49,0.67,0,1,0.23,307898.0121
0.72,0,0.5,0,0,292398.9627
1,0.33,0.5,0.5,0.9,306330.9866
0.51,1,0.5,0,0.89,216704.9691
0.66,1,0,1,0.07,285366.3075
0.93,0.33,0,1,0.75,320172.8219
0.36,0.33,1,0,0.3,142631.6738
0.53,0,0,0.5,0.9,168665.8088
0.24,0.67,0,1,0.04,189192.3547
0.31,0,1,1,0.21,190824.0733
0.08,0.67,0.5,0.5,0.65,208952.2514
0.07,1,0.5,0.5,0.38,236462.4579
0.43,1,1,1,0.27,218111.215
0.21,0.33,1,1,0.2,99247.15622
1,0,1,0.5,0.28,399730.6988
0.86,0,0,1,0.46,165812.1181
0.29,0.33,0.5,0,0.61,68116.59249
0.98,0,1,1,0.11,314593.5361
0.51,1,0,0,0.04,189506.0031
0.81,1,0.5,0.5,0.52,297513.4683
0.64,0.33,0,0,0.61,233489.7509
0.4,0.33,1,0.5,0.79,196720.0485
0.16,0.67,1,0.5,0.31,192683.4937
0.82,1,1,0,0.96,301457.8302
0.8,1,1,0.5,0.32,324621.4702
0.12,1,1,0,0.34,194333.8816
0.81,1,1,0,0.31,332121.2203
0.24,1,0,1,0.14,130327.5103
0.64,0.67,0.5,1,0.77,333720.3086
0.56,0.33,0.5,0,0.48,188655.4399
0.91,0.33,0.5,0,0.76,297670.3656
0.39,0,0,0,0.76,171260.8244
0.27,1,0,1,0.03,258635.1407
0.8,1,1,1,0.76,206425.6437
0.68,0.33,0.5,0.5,0.13,187565.8118
0.97,1,0,0.5,0.13,342012.2551
0.64,1,0,0,0,242899.6324
0.12,1,0.5,1,0.37,191619.9924
0.58,0.33,0,0.5,0.42,301796.8652
0.49,0,1,0,0.08,264335.6252
0.99,0.33,0.5,0.5,0.54,284406.5187
0.98,1,1,0,0.03,225079.1721
0.34,0.33,0,0,0.46,218603.1252
0.75,0.67,0,1,0.75,350746.9196
0.29,1,0,1,0.04,220393.9471
0.69,0.33,0.5,0.5,0.54,276118.1907
0.8,0.33,0,0.5,0.45,236882.217
0.87,0,0.5,1,0.63,312682.3505
0.06,1,0,0.5,0.3,175571.1739
0.78,0.67,1,0.5,0.32,290462.5494
0.01,0.67,1,1,0.65,175736.4282
0.13,1,0.5,1,0.1,214500.7436
0.41,0.33,0,1,0.85,174986.7587
0.18,0.67,0.5,0,0.7,144415.606
0.47,1,0,1,0.87,215242.8598
0.71,0.67,0.5,0,0.54,343294.9575
0.81,1,1,1,0.48,369868.0492
0.91,0.67,0.5,1,0.9,360476.1515
0.72,0,0,0.5,0.3,252103.9675
0.44,1,0.5,0,0.38,243448.2547
0.01,0,1,1,0.65,93582.87312
0.05,1,0,0.5,0.3,77770.69983
0.73,0.67,1,0.5,0.77,265091.1157
0.25,0.67,0,0.5,0.01,223185.4298
0.53,0.33,0,0,0.97,237326.0901
0.66,0.67,1,0,0.41,272837.4443
0.93,0,0,0,0.17,279441.5874
0.5,0.33,0.5,0.5,0.52,259509.0868
0.13,0,0,1,0.69,212453.6919
0.32,0,0.5,0.5,0.73,245041.3408
0.87,0,0,0,0.41,326812.231
0.07,0,1,0,0.65,57767.2837
0.25,0,0.5,1,0.46,44941.04516
0.2,1,0,0.5,0.77,175474.1794
0.76,1,1,1,0.51,296447.8134
0.81,0.33,0,0.5,0.49,175921.3129
0.81,0,0.5,0,0.08,232651.6399
0.99,1,0.5,0.5,0.68,415867.2633
0.32,0.67,0,0,0.55,207228.0439
0.92,0.33,0.5,0.5,0.59,291864.5863
0.34,1,1,0,0.39,195545.8857
0.62,0.67,0.5,0.5,0.66,266393.5918
0.93,0.33,0,0,0.51,288200.3582
